,anime_id,name,genre,type,episodes,rating,members
4188,2042,Five Star Stories,"Action, Drama, Fantasy, Mecha, Sci-Fi",Movie,1,6.78,5343
4196,637,Iketeru Futari,"Comedy, Ecchi, Romance, School, Seinen",TV,16,6.78,11933
4198,618,Juubee Ninpuuchou: Ryuuhougyoku-hen,"Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural",TV,13,6.78,22860
4203,3085,Koharu Biyori,"Comedy, Ecchi, Sci-Fi",OVA,3,6.78,14560
4206,9335,Megane na Kanojo,"Comedy, Romance, School, Shounen",OVA,4,6.78,10119
4207,222,Mezzo DSA,"Action, Adventure, Comedy, Mystery, Sci-Fi",TV,13,6.78,11750
4208,32962,Occultic;Nine,"Mystery, Sci-Fi",TV,12,6.78,82532
4209,14199,Oniichan dakedo Ai Sae Areba Kankeinai yo ne!,"Comedy, Ecchi, Harem, Romance, School",TV,12,6.78,113166
4213,9107,Pokemon Best Wishes!,"Action, Adventure, Comedy, Fantasy, Kids",TV,84,6.78,33730
4214,14093,Pokemon Best Wishes! Season 2,"Action, Adventure, Comedy, Fantasy, Kids",TV,24,6.78,19603
4215,5256,"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai","Adventure, Fantasy",Special,1,6.78,6671
4216,6877,Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,"Adventure, Comedy, Fantasy, Kids",Special,1,6.78,6907
4220,25285,Seirei Tsukai no Blade Dance Specials,"Action, Ecchi, Fantasy, School, Supernatural",Special,6,6.78,14392
4223,8230,True Tears Epilogue,"Drama, Music, Romance",Music,1,6.78,8053
4225,2032,Wellber no Monogatari: Sisters of Wellber,"Action, Adventure, Comedy, Drama, Fantasy, Historical",TV,13,6.78,5605
4226,1533,Ai Tenshi Densetsu Wedding Peach,"Adventure, Comedy, Magic, Romance, Shoujo",TV,51,6.77,12536
4228,33046,B-Project: Kodou＊Ambitious,"Music, Shoujo",TV,12,6.77,17506
4229,1669,Bakuten Shoot Beyblade 2002,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.77,27959
4230,1136,Betterman,"Action, Adventure, Comedy, Drama, Horror, Mecha, Mystery, Psychological, Sci-Fi, Shounen",TV,26,6.77,8037
4236,2953,Egao,"Music, Slice of Life",Music,1,6.77,8814
4237,13731,Eureka Seven: New Order,"Adventure, Drama, Mecha, Romance, Sci-Fi",Special,1,6.77,5900
4240,9515,Highschool of the Dead: Drifters of the Dead,"Comedy, Ecchi, Supernatural",OVA,1,6.77,140501
4243,5333,Ikkitousen: Great Guardians Specials,"Comedy, Ecchi",Special,6,6.77,12064
4246,148,Kita e.: Diamond Dust Drops,"Drama, Romance, Slice of Life",TV,12,6.77,5736
4251,17743,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no ja!","Adventure, Demons, Fantasy, Romance",Special,1,6.77,10133
4253,9581,MM! Specials,"Comedy, Ecchi, School",Special,9,6.77,21462
4254,26351,Nagato Yuki-chan no Shoushitsu,"Comedy, Romance, School, Seinen, Slice of Life",TV,16,6.77,62601
4256,615,Nurse Witch Komugi-chan Magikarte,"Comedy, Magic, Parody",OVA,5,6.77,9895
4258,1182,Shamanic Princess,"Action, Fantasy, Magic, Romance",OVA,6,6.77,6588
4259,23209,Sora no Method,"Drama, Fantasy, School, Slice of Life",TV,13,6.77,47900
4260,28063,Sword Art Online II: Sword Art Offline II,Comedy,Special,9,6.77,19677
4261,15125,Teekyuu,"Comedy, School, Shounen, Sports",TV,12,6.77,30291
4268,11755,009 Re:Cyborg,"Action, Adventure, Mecha, Sci-Fi",Movie,1,6.76,8307
4269,27911,Anime de Wakaru Shinryounaika,"Comedy, Seinen",ONA,20,6.76,21416
4270,7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,"Comedy, Romance",ONA,1,6.76,28032
4273,14827,D.C.III: Da Capo III,"Drama, Ecchi, Romance, School",TV,13,6.76,16219
4275,6714,Dragon Ball Z: Atsumare! Gokuu World,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",OVA,1,6.76,10044
4276,13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,Comedy,Special,6,6.76,19326
4278,259,Happy☆Lesson,"Comedy, Harem, Romance, School",OVA,5,6.76,8067
4284,4052,Medarot Damashii,"Action, Adventure, Sci-Fi",TV,39,6.76,9590
4287,33075,Musaigen no Phantom World Special,"Action, Comedy, Fantasy, Supernatural",Special,1,6.76,14168
4290,24991,No Game No Life Specials,"Ecchi, Fantasy, Game",Special,6,6.76,58997
4291,24705,"Ore, Twintail ni Narimasu.","Action, Comedy, Fantasy, Romance, School, Shounen",TV,12,6.76,66868
4292,2615,Otome wa Boku ni Koishiteru Special,"Comedy, Romance, School",Special,1,6.76,9347
4293,3366,Persona: Trinity Soul,"Action, Sci-Fi, Super Power",TV,26,6.76,48744
4302,6129,Umi Monogatari: Anata ga Ite Kureta Koto,"Drama, Fantasy, Magic, Romance, Supernatural",TV,12,6.76,14696
4305,1718,Winter Garden,"Drama, Romance, Shoujo, Slice of Life",Special,2,6.76,5398
4307,298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",TV,12,6.75,47679
4310,9706,Canaan: Minorikawa Report 201X Shanghai,"Action, Seinen",Special,1,6.75,5516
4311,1149,Choujuushin Gravion Zwei,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.75,5808
4314,987,Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,1,6.75,32853
4315,236,E&#039;s Otherwise,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",TV,26,6.75,11704
4316,504,Fatal Fury: The Motion Picture,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",Movie,1,6.75,7101
4322,15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,"Comedy, Ecchi",Special,6,6.75,19407
4326,8507,Ikkitousen: Xtreme Xecutor Specials,"Comedy, Ecchi",Special,6,6.75,8568
4328,3464,Kemeko Deluxe!,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",TV,12,6.75,26991
4329,5305,Koihime†Musou OVA,"Comedy, Fantasy, School",OVA,1,6.75,7747
4331,1445,Mach GoGoGo,"Adventure, Cars, Shounen, Sports",TV,52,6.75,6253
4335,776,Nanaka 6/17,"Comedy, Drama, Romance, Shounen, Slice of Life",TV,12,6.75,5702
4336,24075,Persona 4 the Golden Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,12,6.75,39165
4337,21569,Pokemon XY: Hakai no Mayu to Diancie,"Adventure, Fantasy, Kids",Movie,1,6.75,9290
4340,28619,Ranpo Kitan: Game of Laplace,Mystery,TV,11,6.75,66777
4341,21033,Seikoku no Dragonar,"Comedy, Ecchi, Fantasy, School",TV,12,6.75,83068
4345,421,Stratos 4,"Comedy, Military, Sci-Fi, Shounen",TV,13,6.75,6909
4350,17341,Yama no Susume: Kabette Kowakunai no?,"Comedy, Slice of Life",Special,1,6.75,7878
4351,299,.hack//Liminality,"Game, Mystery, Sci-Fi",OVA,4,6.74,24304
4353,1998,Amazing Nuts!,"Adventure, Music, Police, Romance, Sci-Fi",Music,4,6.74,6650
4355,4197,Blue Dragon: Tenkai no Shichi Ryuu,"Adventure, Comedy, Fantasy, Supernatural",TV,51,6.74,6667
4356,1194,Coyote Ragtime Show,"Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.74,13036
4361,10172,Freezing Specials,"Action, Comedy, Ecchi",Special,6,6.74,28125
4362,782,Gasaraki,"Drama, Mecha, Military, Psychological, Supernatural",TV,25,6.74,10770
4363,1019,Honoo no Mirage,"Action, Drama, Historical, Romance, School, Shounen Ai, Supernatural",TV,13,6.74,12835
4364,3503,Kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",TV,12,6.74,122288
4365,6791,Kanokon: Manatsu no Dai Shanikusai,"Ecchi, Romance, Slice of Life",OVA,2,6.74,25804
4369,1070,Love Get Chu,"Comedy, Romance",TV,25,6.74,5725
4373,8456,Queen&#039;s Blade: Utsukushiki Toushitachi,"Action, Adventure, Ecchi, Fantasy",OVA,6,6.74,11540
4375,10156,Sacred Seven,"Action, School, Sci-Fi, Super Power",TV,12,6.74,47136
4376,14515,Sasami-san@Ganbaranai,"Comedy, Romance, Supernatural",TV,12,6.74,55635
4379,1480,Sky Girls OVA,"Mecha, Military, Sci-Fi",OVA,1,6.74,5673
4382,175,Tokyo Underground,"Action, Adventure, Romance, Sci-Fi, Shounen, Super Power",TV,26,6.74,17920
4383,4720,White Album,"Drama, Harem, Music, Romance",TV,13,6.74,54376
4384,1958,Wish,Music,Music,1,6.74,5321
4385,10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,"Comedy, Game",Special,3,6.73,5249
4390,10490,Blood-C,"Action, Horror, School, Supernatural, Vampire",TV,12,6.73,118553
4391,406,Buzzer Beater,"Shounen, Sports",TV,13,6.73,8439
4392,31636,Dagashi Kashi,"Comedy, Shounen, Slice of Life",TV,12,6.73,145468
4393,1187,DNA² OVA,"Comedy, Drama, Sci-Fi",OVA,3,6.73,8003
4395,5945,Element Hunters,"Sci-Fi, Shounen",TV,39,6.73,9115
4401,2390,Hoshi no Kirby,"Action, Adventure, Comedy, Fantasy, Parody",TV,100,6.73,10416
4402,9362,Hyakka Ryouran: Samurai Girls Specials,Ecchi,Special,6,6.73,15446
4404,635,Juubee-chan: Lovely Gantai no Himitsu,"Action, Adventure, Comedy, Drama, Shounen",TV,13,6.73,11531
4405,590,Kage kara Mamoru!,"Comedy, Romance, Shounen",TV,12,6.73,17136
4406,6205,Kämpfer,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power",TV,12,6.73,146631
4410,9934,Nekogami Yaoyorozu,"Comedy, Seinen, Slice of Life, Supernatural",TV,12,6.73,12486
4415,6633,Queen&#039;s Blade: Gyokuza wo Tsugu Mono,"Action, Adventure, Ecchi, Fantasy",TV,12,6.73,31256
4427,1198,Tsuyokiss,"Comedy, Romance, School, Slice of Life",TV,12,6.73,13680
4429,497,Yami to Boushi to Hon no Tabibito,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai",TV,13,6.73,19237
4438,4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,"Adventure, Comedy, Demons, Historical, Supernatural",Special,11,6.72,8496
4440,2606,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,6.72,7937
4444,225,Dragon Ball GT,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,64,6.72,226625
4449,18989,Ghost in the Shell: Arise - Another Mission,"Action, Mecha, Police, Sci-Fi",Special,1,6.72,6649
4451,403,Hanaukyou Maid-tai,"Comedy, Ecchi, Harem, Romance",TV,12,6.72,19053
4453,31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,"Comedy, Music, School",Special,7,6.72,12196
4455,22123,Inugami-san to Nekoyama-san,"Comedy, School, Shoujo Ai",TV,12,6.72,35872
4459,23133,M3: Sono Kuroki Hagane,"Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",TV,24,6.72,38301
4461,5962,Metal Fight Beyblade,"Adventure, Comedy, Sports",TV,51,6.72,13898
4463,3641,Naisho no Tsubomi,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural",OVA,3,6.72,5135
4467,5529,Pokemon: Odoru Pokemon Himitsu Kichi,"Comedy, Fantasy, Kids",Movie,1,6.72,5846
4470,3668,Telepathy Shoujo Ran,"Fantasy, School",TV,26,6.72,5611
4478,446,Weiß Kreuz Glühen,"Action, Drama, Shounen",TV,13,6.72,7043
4480,8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","Drama, Ecchi, Harem, Romance",TV,12,6.72,173216
4481,1143,.hack//Intermezzo,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Special,1,6.71,16637
4483,1177,Alien 9,"Horror, School, Sci-Fi",OVA,4,6.71,15425
4485,1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",Movie,1,6.71,5334
4486,370,Burn Up Excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,13,6.71,6402
4488,29976,Dance with Devils,"Demons, Harem, Romance, Shoujo, Supernatural",TV,12,6.71,38618
4496,1067,Kishin Houkou Demonbane (TV),"Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen",TV,12,6.71,25443
4499,20723,Kyousou Giga (TV) Recaps,"Action, Fantasy, Supernatural",Special,2,6.71,7322
4502,622,Natsu-iro no Sunadokei,"Drama, Romance, Sci-Fi",OVA,2,6.71,6327
4504,4795,Pokemon: Pika Pika Hoshizora Camp,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.71,10143
4506,32360,Qualidea Code,"Action, Magic, Supernatural",TV,12,6.71,56854
4507,10308,Sengoku Otome: Momoiro Paradox,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",TV,13,6.71,27080
4510,7082,Shugo Chara! Party!,"Comedy, Magic, School, Shoujo",TV,25,6.71,41469
4512,21201,Teekyuu 2 Specials,"Comedy, School, Shounen, Sports",Special,2,6.71,5666
4513,916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",TV,13,6.71,30836
4514,2105,Touka Gettan,"Drama, Romance, Supernatural",TV,26,6.71,13921
4526,840,Narue no Sekai,"Comedy, Romance, Sci-Fi",TV,12,6.7,11544
4528,31848,Ojisan to Marshmallow,"Comedy, Slice of Life",TV,12,6.7,31005
4529,1978,Onkyo Seimeitai Noiseman,"Action, Fantasy, Sci-Fi",Movie,1,6.7,5295
4532,4874,Pokemon: Pikachu no Fuyuyasumi,"Adventure, Comedy, Fantasy, Kids",OVA,2,6.7,8135
4535,10611,R-15,"Comedy, Ecchi, Harem, Romance, School",TV,12,6.7,53617
4539,472,To Heart,"Drama, Harem, Romance, School, Slice of Life",TV,13,6.7,16757
4540,1980,Trava: Fist Planet,"Action, Comedy, Mecha, Sci-Fi, Space",OVA,4,6.7,8535
4543,32601,12-sai.: Chicchana Mune no Tokimeki,"Romance, School, Shoujo",TV,12,6.69,12768
4544,4744,Akaneiro ni Somaru Saka,"Comedy, Harem, Romance, School",TV,12,6.69,91453
4550,119,Final Approach,"Comedy, Drama, Romance, Slice of Life",TV,13,6.69,24902
4551,241,Girls Bravo: First Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",TV,11,6.69,84395
4553,973,Glass no Kantai: La Legende du Vent de l&#039;Univers,"Adventure, Sci-Fi",TV,24,6.69,8052
4555,863,Joshikousei: Girl&#039;s High,"Comedy, Drama, Ecchi, School, Slice of Life",TV,12,6.69,22982
4559,10076,Kämpfer für die Liebe,"Action, Comedy, Ecchi, Shoujo Ai, Super Power",Special,2,6.69,37047
4560,412,Kore ga Watashi no Goshujinsama,"Comedy, Ecchi, Slice of Life",TV,12,6.69,57646
4561,1810,Kyoushirou to Towa no Sora,"Drama, Magic, Romance, Shounen",TV,12,6.69,28280
4562,9936,Maken-Ki!,"Action, Ecchi, Harem, Martial Arts, School, Super Power",TV,12,6.69,104182
4563,7103,Miracle☆Train: Oedo-sen e Youkoso,"Fantasy, Shoujo",TV,13,6.69,13898
4565,9774,Morita-san wa Mukuchi,"Comedy, School, Slice of Life",OVA,1,6.69,6636
4568,1350,Parasite Dolls,"Action, Mecha, Police, Sci-Fi",OVA,3,6.69,6156
4570,14921,RDG: Red Data Girl,"Fantasy, Magic",TV,12,6.69,67100
4572,31716,Rewrite,"Action, Comedy, Romance, School, Supernatural",TV,13,6.69,71545
4573,10073,Seikon no Qwaser II,"Action, Ecchi, Seinen, Super Power, Supernatural",TV,12,6.69,64168
4575,1005,Star Ocean EX,"Adventure, Fantasy, Sci-Fi, Shounen",TV,26,6.69,9024
4576,979,Street Fighter Zero The Animation,"Action, Drama, Martial Arts, Shounen, Super Power",Movie,1,6.69,10118
4584,2356,Amon: Devilman Mokushiroku,"Demons, Horror, Psychological, Supernatural",OVA,1,6.68,7706
4586,16518,Arata Kangatari,"Adventure, Fantasy, Shounen",TV,12,6.68,38819
4587,32866,Brave Witches,"Action, Ecchi, Magic, Military, Sci-Fi",TV,12,6.68,19544
4588,11103,Busou Shinki Moon Angel,"Action, Sci-Fi",ONA,10,6.68,9743
4590,289,Comic Party,"Comedy, Drama",TV,13,6.68,12988
4591,706,Comic Party Revolution,"Comedy, Drama",TV,13,6.68,6690
4593,1661,Cutey Honey,"Action, Adventure, School, Sci-Fi",TV,25,6.68,6596
4595,11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,"Action, Adventure, Comedy, Fantasy, Shounen",TV,25,6.68,11963
4596,365,Fake,"Comedy, Mystery, Police, Romance, Shounen Ai",OVA,1,6.68,10926
4600,19255,Hyakka Ryouran: Samurai Bride Specials,"Comedy, Ecchi",Special,6,6.68,6337
4601,1694,iDOLM@STER Xenoglossia,"Action, Comedy, Mecha, Sci-Fi",TV,26,6.68,15338
4602,17831,Inu to Hasami wa Tsukaiyou,"Comedy, Supernatural",TV,12,6.68,69526
4604,7875,Kanokon: Manatsu no Dai Shanikusai Specials,Ecchi,Special,2,6.68,10513
4607,9754,Kuragehime: Eiyuu Retsuden☆,"Comedy, Josei, Slice of Life",Special,4,6.68,9748
4612,11083,Nurarihyon no Mago: Sennen Makyou Recaps,"Action, Demons, Shounen, Supernatural",Special,2,6.68,7095
4613,5957,Nyoro-n Churuya-san,Comedy,ONA,13,6.68,21340
4614,12671,Pokemon Best Wishes! Season 2: Kyurem vs. Seikenshi,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,6.68,14498
4616,4794,Pokemon: Pikachu no Dokidoki Kakurenbo,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.68,7539
4617,564,Puni Puni☆Poemii,"Comedy, Magic, Sci-Fi, Shounen",OVA,2,6.68,21987
4621,33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,"Adventure, Sci-Fi",TV,12,6.68,9248
4623,7568,Umineko no Naku Koro ni Specials,"Comedy, Parody",Special,26,6.68,10913
4625,155,X/1999,"Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",Movie,1,6.68,23038
4628,1894,Yu☆Gi☆Oh!: Hikari no Pyramid,"Adventure, Comedy, Fantasy, Game",Movie,1,6.68,37398
4629,20533,Z/X: Ignition,"Adventure, Fantasy, Game, Sci-Fi",TV,12,6.68,24788
4631,4469,.hack//G.U. Trilogy: Parody Mode,"Comedy, Fantasy, Game, Parody, Sci-Fi",Special,1,6.67,7952
4632,2041,Ai to Yuuki no Pig Girl Tonde Buurin,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",TV,51,6.67,6183
4634,591,Amaenaide yo!!,"Comedy, Ecchi, Harem, Romance, Supernatural",TV,12,6.67,48939
4644,33421,Hitori no Shita: The Outcast,"Action, Super Power, Supernatural",TV,12,6.67,36343
4646,1085,Interlude,"Adventure, Horror, Mystery",OVA,3,6.67,7573
4648,1062,Nekojiru Gekijou Jirujiru Original,"Action, Comedy",TV,27,6.67,6303
4654,197,Rizelmine,"Comedy, Ecchi, Romance, School, Sci-Fi",TV,24,6.67,16672
4658,28283,Sengoku Musou,"Action, Historical, Samurai",TV,12,6.67,13272
4663,30437,Wakako-zake,"Seinen, Slice of Life",TV,12,6.67,18933
4665,24751,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,"Action, Comedy, Ecchi, Shoujo Ai",Special,1,6.66,19147
4670,3389,Bus Gamer,Action,TV,3,6.66,20550
4678,10187,HenSemi (TV),"Comedy, Ecchi, Seinen",TV,13,6.66,27878
4679,10338,Honto ni Atta! Reibai Sensei,"Comedy, School, Shounen, Supernatural",TV,22,6.66,5082
4680,32214,Koukaku no Pandora,"Action, Comedy, Ecchi, Sci-Fi",TV,12,6.66,25545
4687,30757,Monster Strike,"Action, Fantasy, Game",ONA,51,6.66,7089
4689,31621,Ooyasan wa Shishunki!,"Comedy, Slice of Life",TV,12,6.66,24131
4690,31797,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken Specials,"Comedy, Ecchi, Harem, Romance, School",Special,6,6.66,6878
4691,682,Otogi Story Tenshi no Shippo,"Comedy, Fantasy, Harem, Magic, Romance",TV,12,6.66,9099
4692,438,Phantom The Animation,"Action, Drama, Shounen",OVA,3,6.66,9285
4693,16680,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,"Action, Adventure, Comedy, Fantasy, Kids",Movie,1,6.65,12517
4696,25867,Rolling☆Girls,"Action, Adventure, Slice of Life, Super Power",TV,12,6.66,48310
4698,10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,"Comedy, Romance, School, Shoujo Ai",ONA,10,6.66,5125
4706,12437,Yuri Seijin Naoko-san (2012),Comedy,OVA,1,6.66,6578
4707,15951,Amagami SS+ Plus Picture Drama,Romance,Special,2,6.65,8232
4709,1682,Baldr Force Exe Resolution,"Action, Drama, Mecha, Sci-Fi",OVA,4,6.65,12443
4715,9493,Dororon Enma-kun Meeramera,"Action, Comedy, Ecchi, Fantasy, Magic, Super Power, Supernatural",TV,12,6.65,11006
4723,8101,HenSemi,"Comedy, Ecchi, Seinen",OVA,2,6.65,19029
4726,11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,Music,Music,1,6.65,5772
4732,31560,Miss Monochrome: The Animation 3,"Comedy, Music, Slice of Life",TV,13,6.66,7905
4735,32829,Nobunaga no Shinobi,"Comedy, Historical",TV,0,6.65,7207
4737,31452,Norn9: Norn+Nonet,"Adventure, Fantasy, Josei, Romance",TV,12,6.65,38139
4739,4910,Pokemon: Pikachu no Wanpaku Island,"Adventure, Comedy, Fantasy, Kids",Special,1,6.65,6379
4740,4792,Pokemon: Pikachu Tankentai,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.65,13702
4743,1693,Reideen,"Action, Mecha, Sci-Fi",TV,26,6.65,5736
4744,13517,Ryuugajou Nanana no Maizoukin,"Comedy, Supernatural",Special,1,6.66,7177
4745,10687,Saint Seiya: Legend of Sanctuary,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,6.65,10776
4746,19919,Tesagure! Bukatsumono,"Parody, School, Slice of Life",TV,12,6.65,5670
4747,471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",TV,13,6.65,13877
4752,30127,Danchigai,"Comedy, Slice of Life",TV,12,6.64,37913
4759,1799,Fatal Fury: Legend of the Hungry Wolf,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",OVA,1,6.64,5353
4760,21373,Freezing Vibration Specials,"Action, Comedy, Ecchi",Special,6,6.64,12299
4761,125,Futakoi,"Comedy, Romance, School",TV,13,6.64,23968
4765,24695,Gokukoku no Brynhildr Special,"Comedy, Ecchi, Harem, Sci-Fi, Seinen",Special,1,6.64,20758
4766,14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph","Drama, Historical, Josei",OVA,2,6.64,8305
4771,21241,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,Comedy,ONA,5,6.64,19389
4773,6368,Legend of Regios,Magic,Special,3,6.64,6194
4777,8487,Onigamiden,"Action, Demons, Supernatural",Movie,1,6.64,7736
4781,2031,Shining Tears X Wind,"Action, Adventure, Fantasy, Magic",TV,13,6.64,23477
4785,21353,Tokyo ESP,"Action, Comedy, Sci-Fi, Shounen, Super Power, Supernatural",TV,12,6.64,95168
4786,33377,Trickster: Edogawa Ranpo &quot;Shounen Tanteidan&quot; yori,Mystery,TV,24,6.64,52260
4789,30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Comedy,Special,7,6.63,14515
4790,10196,Baby Princess 3D Paradise 0 [Love],"Ecchi, Harem, Seinen",OVA,1,6.63,17570
4794,33222,Fudanshi Koukou Seikatsu,"Comedy, School, Shoujo, Slice of Life",TV,12,6.63,26360
4802,25861,Inugami-san to Nekoyama-san Special,"Comedy, School, Shoujo Ai",Special,1,6.63,7062
4803,33129,Joker Game: Kuroneko Yoru no Bouken,"Drama, Historical, Military, Seinen",Special,2,6.62,8011
4809,10671,Morita-san wa Mukuchi.,"Comedy, School, Slice of Life",TV,13,6.63,15046
4810,24175,Nozo x Kimi,"Comedy, Ecchi, Romance, School, Shounen",OVA,3,6.63,13526
4811,17157,Nozoki Ana,"Comedy, Drama, Ecchi",OVA,1,6.63,21200
4813,2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,"Adventure, Fantasy",Special,1,6.63,8541
4818,1836,Shuffle! Memories,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,12,6.63,34109
4823,30250,Triage X: Recollection XOXO,"Action, Ecchi, School, Shounen",OVA,1,6.63,8509
4824,12317,Upotte!!,"Action, Comedy, Military, Seinen",ONA,10,6.63,43759
4826,55,Arc the Lad,"Action, Adventure, Fantasy, Horror, Sci-Fi",TV,26,6.62,10392
4827,30953,Arslan Senki (TV) Specials,Comedy,Special,8,6.62,5241
4828,4975,ChäoS;HEAd,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,12,6.62,174337
